,name,price,url,little_cat,big_cat,start_timestamp,shop,price_old
8219,"Прокладки Beauty Story Super Soft 240мм, 10шт","179,99 ₽",/cat/441/p/prokladki-beauty-story-super-soft-240mm-10st-4144739,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8220,"Прокладки Kotex Ultra active super plus с крылышками, 7шт","139,99 ₽",/cat/441/p/prokladki-kotex-ultra-active-super-plus-s-krylyskami-7st-3954339,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8221,"Прокладки Naturella Ultra camomile night, 14шт","249,99 ₽",/cat/441/p/prokladki-naturella-ultra-camomile-night-14st-3660015,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8222,"Прокладки Naturella Ultra camomile maxi duo ароматизированные c крылышками, 16шт","249,99 ₽",/cat/441/p/prokladki-naturella-ultra-camomile-maxi-duo-aromatizirovannye-c-krylyskami-16st-3660006,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8223,"Прокладки Kotex Ultra soft супер, 16шт","249,99 ₽",/cat/441/p/prokladki-kotex-ultra-soft-super-16st-3647607,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8224,"Прокладки Always Незаметная Нормал Плюс впитывающие, 8шт","229,99 ₽",/cat/441/p/prokladki-always-nezametnaa-normal-plus-vpityvausie-8st-4107150,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8225,"Прокладки Beauty Story Super Soft 320мм, 7шт","179,99 ₽",/cat/441/p/prokladki-beauty-story-super-soft-320mm-7st-4144741,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8226,"Прокладки Beauty Story Super Soft 280мм, 8шт","179,99 ₽",/cat/441/p/prokladki-beauty-story-super-soft-280mm-8st-4144740,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8227,"Прокладки Yioiy женские гигиенические ночные, 8шт","229,99 ₽",/cat/441/p/prokladki-yioiy-zenskie-gigieniceskie-nocnye-8st-4241222,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,"289,99 ₽"
8228,"Прокладки Laurier F дневные супертонкие с крылышками 25см, 8шт","369,99 ₽",/cat/441/p/prokladki-laurier-f-dnevnye-supertonkie-s-krylyskami-25sm-8st-4168025,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8229,"Прокладки Kotex Ultra супер с крылышками, 8шт","139,99 ₽",/cat/441/p/prokladki-kotex-ultra-super-s-krylyskami-8st-3364391,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8230,"Прокладки Laurier F ночные супертонкие с крылышками 30см, 10шт","559,99 ₽",/cat/441/p/prokladki-laurier-f-nocnye-supertonkie-s-krylyskami-30sm-10st-3923708,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8231,"Прокладки Secret Day Sense ультратонкие 14.5см, 20шт","179,99 ₽",/cat/441/p/prokladki-secret-day-sense-ultratonkie-14-5sm-20st-3649910,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8232,"Прокладки Secret Day Sense love recipe ультратонкие дышащие органические 24.5см, 16шт","439,99 ₽",/cat/441/p/prokladki-secret-day-sense-love-recipe-ultratonkie-dysasie-organiceskie-24-5sm-16st-3649912,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8233,"Прокладки Laurier F дневные супертонкие с крылышками 25см, 17шт","679,99 ₽",/cat/441/p/prokladki-laurier-f-dnevnye-supertonkie-s-krylyskami-25sm-17st-3923707,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8234,"Прокладки Sense Sense medium ультратонкие 24см, 12шт","319,99 ₽",/cat/441/p/prokladki-sense-sense-medium-ultratonkie-24sm-12st-3633331,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8235,"Прокладки Secret Day Sense large ультратонкие 28см, 10шт","319,99 ₽",/cat/441/p/prokladki-secret-day-sense-large-ultratonkie-28sm-10st-3633330,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8236,"Тампоны Kotex Супер гигиенические женские, 16шт","269,99 ₽",/cat/441/p/tampony-kotex-super-gigieniceskie-zenskie-16st-6076,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8237,"Тампоны Kotex Normal гигиенические женские, 16шт","269,99 ₽",/cat/441/p/tampony-kotex-normal-gigieniceskie-zenskie-16st-6075,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8238,"Тампоны Kotex Active супер, 16шт","279,99 ₽",/cat/441/p/tampony-kotex-active-super-16st-3635965,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8239,"Тампоны Tampax Compak super plus, 16шт","389,99 ₽",/cat/441/p/tampony-tampax-compak-super-plus-16st-2050876,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8240,"Тампоны Tampax Compak super, 16шт","389,99 ₽",/cat/441/p/tampony-tampax-compak-super-16st-2112340,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8241,"Тампоны Kotex Active нормал, 16шт","279,99 ₽",/cat/441/p/tampony-kotex-active-normal-16st-3635964,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8242,"Тампоны гигиенические Freedom Mini, 3шт","499,99 ₽",/cat/441/p/tampony-gigieniceskie-freedom-mini-3st-4125736,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8243,"Тампоны гигиенические Freedom Normal, 3шт","499,99 ₽",/cat/441/p/tampony-gigieniceskie-freedom-normal-3st-4125738,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8244,"Прокладки Kotex ежедневные 2в1 длинные, 16шт","144,99 ₽",/cat/441/p/prokladki-kotex-ezednevnye-2v1-dlinnye-16st-4197267,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8245,"Прокладки ежедневные Kotex Natural Normal, 40шт","199,99 ₽",/cat/441/p/prokladki-ezednevnye-kotex-natural-normal-40st-4096946,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8246,"Прокладки гигиенические Confy Lady Ultra Normal, 10шт","119,99 ₽",/cat/441/p/prokladki-gigieniceskie-confy-lady-ultra-normal-10st-4222111,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,"149,99 ₽"
8247,"Прокладки Ola! Silk Sense Daily Large Deo Ромашка ежедневные, 20шт","149,99 ₽",/cat/441/p/prokladki-ola-silk-sense-daily-large-deo-romaska-ezednevnye-20st-4136896,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8248,"Прокладки гигиенические Confy Lady Ultra Extra Long, 7шт","119,99 ₽",/cat/441/p/prokladki-gigieniceskie-confy-lady-ultra-extra-long-7st-4221479,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,"149,99 ₽"
8249,Прокладки ALWAYS ULTRA SECURE NIGHT PLUS ароматизированные ультратонкие гигиенические 10шт,"289,99 ₽",/cat/441/p/prokladki-always-ultra-secure-night-plus-aromatizirovannye-ultratonkie-gigieniceskie-10st-4120859,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8250,"Прокладки Ola Ultra Normal бархатистая сеточка, 10шт","129,99 ₽",/cat/441/p/prokladki-ola-ultra-normal-barhatistaa-setocka-10st-3355716,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8251,Прокладки KOTEX Antibacterial женские экстра тонкие 40шт,"249,99 ₽",/cat/441/p/prokladki-kotex-antibacterial-zenskie-ekstra-tonkie-40st-4189224,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8252,Тампоны KOTEX Котекс Нэчурал Нормал женские гигиенические 16шт,"279,99 ₽",/cat/441/p/tampony-kotex-koteks-necural-normal-zenskie-gigieniceskie-16st-4148798,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8253,Прокладки ALWAYS Ultra Secure Night Plus Duo женские 5шт,"159,99 ₽",/cat/441/p/prokladki-always-ultra-secure-night-plus-duo-zenskie-5st-4172330,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8254,Прокладки DISCREET Deo Water Lily Plus женские 52шт,"399,99 ₽",/cat/441/p/prokladki-discreet-deo-water-lily-plus-zenskie-52st-4172331,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8255,"Прокладки гигиенические Laurier Super Slim Guard ночные, 15шт","779,99 ₽",/cat/441/p/prokladki-gigieniceskie-laurier-super-slim-guard-nocnye-15st-4244738,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8256,Тампоны KOTEX Нэчурал Супер женские гигиенические 16шт,"279,99 ₽",/cat/441/p/tampony-kotex-necural-super-zenskie-gigieniceskie-16st-4148799,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
8257,"Прокладки дневные Laurier Super Slim Guard ультратонкие с крылышками 25см, 19шт","779,99 ₽",/cat/441/p/prokladki-dnevnye-laurier-super-slim-guard-ultratonkie-s-krylyskami-25sm-19st-4244739,Средства личной гигиены,"Красота, гигиена, аптека",1675639897,perekrestok,
