,name,price,price_old,url,little_cat,big_cat,start_timestamp,shop
237,"Чипсы картофельные Lorenz Naturals с паприкой, 100г","99,99 ₽","159,99 ₽",/cat/400/p/cipsy-kartofelnye-lorenz-naturals-s-paprikoj-100g-3624026,Перекус,"Лето, солнце, жара",1657052141,perekrestok
238,"Чипсы картофельные Pringles со вкусом сметаны и лука, 165г","249,99 ₽",,/cat/400/p/cipsy-kartofelnye-pringles-so-vkusom-smetany-i-luka-165g-3228625,Перекус,"Лето, солнце, жара",1657052141,perekrestok
239,"Чипсы картофельные Lay's со вкусом молодой зелёный лука, 140г","134,99 ₽",,/cat/400/p/cipsy-kartofelnye-lays-so-vkusom-molodoj-zelenyj-luka-140g-4210937,Перекус,"Лето, солнце, жара",1657052141,perekrestok
240,"Чипсы Московский Картофель с луком и сметаной, 70г","63,99 ₽",,/cat/400/p/cipsy-moskovskij-kartofel-s-lukom-i-smetanoj-70g-2073102,Перекус,"Лето, солнце, жара",1657052141,perekrestok
241,"Чипсы картофельные Pringles со вкусом паприки, 165г","249,99 ₽",,/cat/400/p/cipsy-kartofelnye-pringles-so-vkusom-papriki-165g-3231225,Перекус,"Лето, солнце, жара",1657052141,perekrestok
242,"Чипсы картофельные Lay's со вкусом сметаны и зелени, 140г","134,99 ₽",,/cat/400/p/cipsy-kartofelnye-lays-so-vkusom-smetany-i-zeleni-140g-4210939,Перекус,"Лето, солнце, жара",1657052141,perekrestok
243,"Сухарики 7 Days Bake rolls mini пшеничные со вкусом чеснока пармезана и ароматных трав, 80г","75,99 ₽",,/cat/400/p/suhariki-7-days-bake-rolls-mini-psenicnye-so-vkusom-cesnoka-parmezana-i-aromatnyh-trav-80g-3469320,Перекус,"Лето, солнце, жара",1657052141,perekrestok
244,"Чипсы Lay's Зеленый Лук, 225г","199,99 ₽",,/cat/400/p/cipsy-lays-zelenyj-luk-225g-3453317,Перекус,"Лето, солнце, жара",1657052141,perekrestok
245,"Чипсы картофельные Pringles со вкусом паприки, 70г","134,99 ₽",,/cat/400/p/cipsy-kartofelnye-pringles-so-vkusom-papriki-70g-3669027,Перекус,"Лето, солнце, жара",1657052141,perekrestok
246,"Чипсы Lay's Stax Нежная сметана и лук, 140г","194,99 ₽",,/cat/400/p/cipsy-lays-stax-neznaa-smetana-i-luk-140g-4069903,Перекус,"Лето, солнце, жара",1657052141,perekrestok
247,"Чипсы Lay's MAXX Пицца 4 Сыра, 145г","139,99 ₽",,/cat/400/p/cipsy-lays-maxx-picca-4-syra-145g-3478400,Перекус,"Лето, солнце, жара",1657052141,perekrestok
248,"Гренки Волнистые со вкусом чеснока, 75г","95,99 ₽",,/cat/400/p/grenki-volnistye-so-vkusom-cesnoka-75g-3689060,Перекус,"Лето, солнце, жара",1657052141,perekrestok
249,"Чипсы Lay's Зеленый Лук, 240г","199,99 ₽",,/cat/400/p/cipsy-lays-zelenyj-luk-240g-3646920,Перекус,"Лето, солнце, жара",1657052141,perekrestok
250,"Чипсы Lay's Stax Ребрышки барбекю, 140г","209,99 ₽",,/cat/400/p/cipsy-lays-stax-rebryski-barbeku-140g-4069904,Перекус,"Лето, солнце, жара",1657052141,perekrestok
251,"Чипсы кукурузные Carambas сыр, 150г","114,99 ₽",,/cat/400/p/cipsy-kukuruznye-carambas-syr-150g-94326,Перекус,"Лето, солнце, жара",1657052141,perekrestok
252,"Чипсы кукурузные Carambas Original, 150г","109,99 ₽",,/cat/400/p/cipsy-kukuruznye-carambas-original-150g-94323,Перекус,"Лето, солнце, жара",1657052141,perekrestok
253,"Чипсы Pringles со вкусом краба, 165г","249,99 ₽",,/cat/400/p/cipsy-pringles-so-vkusom-kraba-165g-3485986,Перекус,"Лето, солнце, жара",1657052141,perekrestok
254,"Чипсы картофельные Pringles со вкусом сметаны и лука, 70г","134,99 ₽",,/cat/400/p/cipsy-kartofelnye-pringles-so-vkusom-smetany-i-luka-70g-3667751,Перекус,"Лето, солнце, жара",1657052141,perekrestok
255,"Чипсы картофельные Pringles со вкусом бекона, 165г","249,99 ₽",,/cat/400/p/cipsy-kartofelnye-pringles-so-vkusom-bekona-165g-3228612,Перекус,"Лето, солнце, жара",1657052141,perekrestok
256,"Чипсы кукурузные Carambas сметана и лук, 150г","109,99 ₽",,/cat/400/p/cipsy-kukuruznye-carambas-smetana-i-luk-150g-94329,Перекус,"Лето, солнце, жара",1657052141,perekrestok
257,"Чипсы картофельные Pringles со вкусом зелёного лука, 165г","249,99 ₽",,/cat/400/p/cipsy-kartofelnye-pringles-so-vkusom-zelenogo-luka-165g-3658882,Перекус,"Лето, солнце, жара",1657052141,perekrestok
258,"Чипсы Lay's Сметана-Зелень, 240г","219,99 ₽",,/cat/400/p/cipsy-lays-smetana-zelen-240g-3646908,Перекус,"Лето, солнце, жара",1657052141,perekrestok
259,"Чипсы Lay's Stax Сливочный сыр, 140г","209,99 ₽",,/cat/400/p/cipsy-lays-stax-slivocnyj-syr-140g-4069905,Перекус,"Лето, солнце, жара",1657052141,perekrestok
260,"Чипсы картофельные соломкой Pringles со вкусом белых грибов и сметаны, 165г","249,99 ₽",,/cat/400/p/cipsy-kartofelnye-solomkoj-pringles-so-vkusom-belyh-gribov-i-smetany-165g-4049798,Перекус,"Лето, солнце, жара",1657052141,perekrestok
261,"Чипсы кукурузные Carambas бекон, 150г","114,99 ₽",,/cat/400/p/cipsy-kukuruznye-carambas-bekon-150g-94325,Перекус,"Лето, солнце, жара",1657052141,perekrestok
262,"Чипсы Lay's Stax Пикантная паприка, 140г","209,99 ₽",,/cat/400/p/cipsy-lays-stax-pikantnaa-paprika-140g-4069901,Перекус,"Лето, солнце, жара",1657052141,perekrestok
263,"Чипсы Lay's Stax Зеленый лук, 140г","189,99 ₽",,/cat/400/p/cipsy-lays-stax-zelenyj-luk-140g-4069908,Перекус,"Лето, солнце, жара",1657052141,perekrestok
264,"Сухарики Хрусteam Сливочный Лосось, 40г","21,99 ₽",,/cat/400/p/suhariki-hrusteam-slivocnyj-losos-40g-3919827,Перекус,"Лето, солнце, жара",1657052141,perekrestok
265,"Чипсы Московский Картофель с луком и сметаной, 130г","114,99 ₽",,/cat/400/p/cipsy-moskovskij-kartofel-s-lukom-i-smetanoj-130g-3330358,Перекус,"Лето, солнце, жара",1657052141,perekrestok
266,"Чипсы Lay's Stax Краб, 140г","209,99 ₽",,/cat/400/p/cipsy-lays-stax-krab-140g-4069907,Перекус,"Лето, солнце, жара",1657052141,perekrestok
267,"Пицца Четыре сыра, 735г","579,00 ₽",,/cat/721/p/picca-cetyre-syra-735g-4164757,Перекус,"Лето, солнце, жара",1657052141,perekrestok
268,"Пицца  BBQ,  980г","579,00 ₽",,/cat/721/p/picca-bbq-980g-4170534,Перекус,"Лето, солнце, жара",1657052141,perekrestok
269,"Пицца  Мясная, 910г","579,00 ₽",,/cat/721/p/picca-masnaa-910g-4170538,Перекус,"Лето, солнце, жара",1657052141,perekrestok
270,"Пицца  Маргарита кусок, 100г","79,00 ₽",,/cat/721/p/picca-margarita-kusok-100g-4164763,Перекус,"Лето, солнце, жара",1657052141,perekrestok
271,"Пицца Пепперони кусок, 110г","79,00 ₽",,/cat/721/p/picca-pepperoni-kusok-110g-4164764,Перекус,"Лето, солнце, жара",1657052141,perekrestok
272,"Пицца Четыре сыра кусок, 100г","79,00 ₽",,/cat/721/p/picca-cetyre-syra-kusok-100g-4164770,Перекус,"Лето, солнце, жара",1657052141,perekrestok
273,"Пицца Ветчина-грибы кусок, 115г","79,00 ₽",,/cat/721/p/picca-vetcina-griby-kusok-115g-4170542,Перекус,"Лето, солнце, жара",1657052141,perekrestok
274,"Пицца Мясная кусок, 110г","79,00 ₽",,/cat/721/p/picca-masnaa-kusok-110g-4170548,Перекус,"Лето, солнце, жара",1657052141,perekrestok
275,"Клаб-сэндвич двойной с бужениной Шеф Перекрёсток, 200г","99,90 ₽","189,99 ₽",/cat/719/p/klab-sendvic-dvojnoj-s-buzeninoj-sef-perekrestok-200g-3682476,Перекус,"Лето, солнце, жара",1657052141,perekrestok
276,"Клаб-сэндвич двойной с ветчиной и сыром Шеф Перекрёсток, 180г","99,90 ₽","189,99 ₽",/cat/719/p/klab-sendvic-dvojnoj-s-vetcinoj-i-syrom-sef-perekrestok-180g-3682477,Перекус,"Лето, солнце, жара",1657052141,perekrestok
277,"Клаб-сэндвич двойной с курицей и беконом Шеф Перекрёсток, 210г","189,99 ₽",,/cat/719/p/klab-sendvic-dvojnoj-s-kuricej-i-bekonom-sef-perekrestok-210g-3682478,Перекус,"Лето, солнце, жара",1657052141,perekrestok
278,"Шаурма с курицей Шеф Перекрёсток, 200г","189,99 ₽",,/cat/719/p/saurma-s-kuricej-sef-perekrestok-200g-4142499,Перекус,"Лето, солнце, жара",1657052141,perekrestok
279,"Сэндвич-ролл Шеф Перекрёсток Цезарь, 200г","189,99 ₽",,/cat/719/p/sendvic-roll-sef-perekrestok-cezar-200g-4133312,Перекус,"Лето, солнце, жара",1657052141,perekrestok
280,"Клаб-сэндвич двойной с лососем Шеф Перекрёсток, 180г","199,99 ₽",,/cat/719/p/klab-sendvic-dvojnoj-s-lososem-sef-perekrestok-180g-3682475,Перекус,"Лето, солнце, жара",1657052141,perekrestok
281,"Сэндвич-ролл Шеф Перекрёсток с индейкой, 200г","189,99 ₽",,/cat/719/p/sendvic-roll-sef-perekrestok-s-indejkoj-200g-4133313,Перекус,"Лето, солнце, жара",1657052141,perekrestok
282,"Чизбургер Мираторг с соусом барбекю охлаждённый, 165г","199,00 ₽",,/cat/719/p/cizburger-miratorg-s-sousom-barbeku-ohlazdennyj-165g-4137455,Перекус,"Лето, солнце, жара",1657052141,perekrestok
283,"Панини Шеф Перекрёсток с салями Атланта, 195г","189,99 ₽",,/cat/719/p/panini-sef-perekrestok-s-salami-atlanta-195g-78030926,Перекус,"Лето, солнце, жара",1657052141,perekrestok
284,"Сэндвич-ролл с курицей и соусом Блючиз Шеф Перекрёсток by Novikov, 210г","229,99 ₽",,/cat/719/p/sendvic-roll-s-kuricej-i-sousom-bluciz-sef-perekrestok-by-novikov-210g-4120454,Перекус,"Лето, солнце, жара",1657052141,perekrestok
285,Сыр твёрдый La Paulina Пармезан 45%,"2 399,00 ₽",,/cat/371/p/syr-tverdyj-la-paulina-parmezan-45-3974613,Перекус,"Лето, солнце, жара",1657052141,perekrestok
286,"Сыр Bonfesto Кремчиз воздушный творожный сливочный 65%, 125г","115,00 ₽",,/cat/371/p/syr-bonfesto-kremciz-vozdusnyj-tvoroznyj-slivocnyj-65-125g-4232581,Перекус,"Лето, солнце, жара",1657052141,perekrestok
287,"Сыр Ламбер Традиционный 50%, 230г","269,99 ₽",,/cat/371/p/syr-lamber-tradicionnyj-50-230g-3369648,Перекус,"Лето, солнце, жара",1657052141,perekrestok
288,Томаты красные круглые,"99,99 ₽",,/cat/366/p/tomaty-krasnye-kruglye-2166,Перекус,"Лето, солнце, жара",1657052141,perekrestok
289,"Томаты Flamenko сливовидные красные, 450г","109,99 ₽","129,90 ₽",/cat/366/p/tomaty-flamenko-slivovidnye-krasnye-450g-4217380,Перекус,"Лето, солнце, жара",1657052141,perekrestok
290,"Бургер из говядины Мираторг охлаждённый, 200г","169,99 ₽",,/cat/382/p/burger-iz-govadiny-miratorg-ohlazdennyj-200g-3474679,Перекус,"Лето, солнце, жара",1657052141,perekrestok
291,Лук репчатый красный,"99,99 ₽","149,90 ₽",/cat/366/p/luk-repcatyj-krasnyj-79012,Перекус,"Лето, солнце, жара",1657052141,perekrestok
